claim_id,person_id,age,sex,state,benefit_type,years_contributed,prior_claim_count,prior_denial_count,overpayment_flag,has_representative,filing_channel,employment_status,suspicious_ip_flag,bank_country_match_flag,doc_inconsistency_count,days_since_last_claim,claim_amount,monthly_benefit,is_fraud
CLM100225,PID50225,53,F,AZ,Disability,41,0,0,0,0,Mail,Retired,0,1,0,304,1768.89,136.38,0
CLM100226,PID50226,55,M,LA,Retirement,16,0,0,0,0,FieldOffice,Employed,0,1,1,1347,1082.63,48.42,0
CLM100227,PID50227,42,F,PA,Retirement,17,1,1,0,0,Online,Unemployed,0,1,0,1302,1257.57,38.17,1
CLM100228,PID50228,35,F,NJ,Disability,32,0,0,0,1,Online,Unemployed,0,1,1,2931,1766.44,193.89,1
CLM100229,PID50229,83,F,TX,Retirement,28,1,0,0,1,Mail,Employed,0,1,1,644,1721.01,68.86,0
CLM100230,PID50230,71,M,LA,Disability,32,2,0,0,1,Phone,Retired,0,1,2,1977,1063.16,51.99,0
CLM100231,PID50231,52,M,IL,Retirement,30,1,0,1,1,Phone,Retired,0,1,0,678,732.01,70.59,0
CLM100232,PID50232,78,F,WA,Disability,17,0,0,0,1,Online,Retired,0,1,0,2632,1594.86,51.63,0
CLM100233,PID50233,58,M,FL,Disability,32,2,1,0,1,Online,Unemployed,0,1,0,812,1469.28,41.55,0
CLM100234,PID50234,50,F,MI,Disability,19,0,0,0,1,Online,Retired,0,1,1,987,702.48,22.93,0
CLM100235,PID50235,85,F,MI,Retirement,36,5,0,0,0,FieldOffice,Disabled,1,1,1,676,1427.45,93.74,0
CLM100236,PID50236,50,F,AZ,Retirement,15,4,1,0,0,Online,Employed,0,1,2,591,919.29,55.54,0
CLM100237,PID50237,31,F,IL,Survivors,17,2,1,0,0,Online,Unemployed,0,1,0,3361,1223.94,43.42,0
CLM100238,PID50238,38,M,LA,Retirement,17,0,0,0,0,Online,Retired,0,0,1,121,652.07,25.8,0
CLM100239,PID50239,65,F,MI,Retirement,28,2,0,0,0,Online,Retired,0,1,0,1857,1637.07,92.87,0
CLM100240,PID50240,37,F,PA,Disability,24,0,0,0,1,Phone,Retired,0,1,1,592,783.03,53.11,0
CLM100241,PID50241,25,F,NC,Survivors,26,0,0,0,1,Phone,Disabled,0,1,1,589,1046.11,59.93,0
CLM100242,PID50242,24,M,PA,Retirement,24,2,0,0,0,Online,Retired,0,1,1,972,1246.57,42.83,0
CLM100243,PID50243,84,F,VA,Disability,24,4,0,0,1,Online,Employed,0,1,0,1788,1050.61,34.41,0
CLM100244,PID50244,34,M,NJ,Disability,20,3,1,1,1,Online,Employed,0,1,0,2903,1570.59,89.41,0
CLM100245,PID50245,50,F,VA,Retirement,10,4,1,0,0,Online,Disabled,0,1,2,541,1056.03,43.5,0
CLM100246,PID50246,65,F,FL,Disability,11,0,0,0,1,Phone,Employed,0,1,1,2743,616.36,65.56,0
CLM100247,PID50247,76,M,NC,Survivors,17,0,0,0,0,Mail,Unemployed,0,1,1,2273,654.11,36.48,0
CLM100248,PID50248,39,F,WA,SSI,22,2,0,0,0,FieldOffice,Unemployed,0,1,1,3488,1221.65,53.29,0
CLM100249,PID50249,47,M,LA,Retirement,40,3,0,0,1,Online,Employed,0,1,0,2599,1116.08,33.0,0
CLM100250,PID50250,55,F,NY,Disability,15,1,0,0,0,FieldOffice,Retired,0,1,0,372,810.07,85.15,0
CLM100251,PID50251,68,M,GA,Retirement,14,0,0,0,0,Online,Retired,0,1,0,3147,827.09,27.91,1
CLM100252,PID50252,71,F,IL,Retirement,7,0,0,0,0,Phone,Disabled,0,1,1,1039,1093.58,44.18,0
CLM100253,PID50253,25,M,NC,Disability,30,1,0,0,1,Mail,Disabled,1,1,1,265,889.69,53.78,0
CLM100254,PID50254,44,F,NC,Retirement,23,1,0,0,0,Mail,Unemployed,0,1,0,3087,708.23,24.68,1
CLM100255,PID50255,44,F,FL,Retirement,12,0,0,0,1,FieldOffice,Disabled,0,1,1,597,1011.0,85.6,0
CLM100256,PID50256,38,F,PA,Retirement,25,0,0,0,0,Online,Unemployed,0,1,1,2466,1269.21,46.87,0
CLM100257,PID50257,47,F,AZ,Retirement,19,2,1,0,0,FieldOffice,Retired,0,1,1,1667,1052.1,124.57,1
CLM100258,PID50258,45,F,FL,Disability,38,0,0,0,0,Online,Retired,0,0,0,2255,1543.04,106.32,0
CLM100259,PID50259,81,F,NJ,Retirement,18,1,1,0,1,Mail,Employed,0,1,0,3604,746.5,48.13,0
CLM100260,PID50260,86,M,PA,Disability,42,2,1,0,0,Online,Retired,0,1,1,53,1352.58,131.1,0
CLM100261,PID50261,78,M,NC,Retirement,27,1,0,0,1,Phone,Disabled,0,1,1,3328,994.6,64.12,1
CLM100262,PID50262,65,M,MI,Disability,21,0,0,0,0,Online,Unemployed,0,1,1,241,1520.63,51.5,0
CLM100263,PID50263,36,M,MI,Survivors,22,5,0,0,0,Online,Unemployed,0,1,0,1254,641.04,76.42,0
CLM100264,PID50264,21,F,WA,Retirement,28,1,0,0,0,Online,Retired,0,1,1,3243,891.4,42.25,0
CLM100265,PID50265,52,F,PA,Disability,22,0,0,0,0,Online,Disabled,0,1,0,553,1268.24,56.87,0
CLM100266,PID50266,81,F,CA,Disability,16,1,1,0,1,FieldOffice,Unemployed,0,1,0,1827,1492.54,51.01,0
CLM100267,PID50267,66,M,VA,Disability,31,0,0,0,1,FieldOffice,Employed,0,1,0,2656,1194.06,35.42,0
CLM100268,PID50268,34,F,CA,Retirement,35,1,0,0,0,Online,Employed,0,1,0,362,1008.13,35.14,1
CLM100269,PID50269,61,F,AZ,Disability,35,0,0,0,0,Online,Disabled,0,1,0,3427,1206.14,44.03,0
CLM100270,PID50270,47,M,NY,Retirement,23,0,0,0,1,Online,Employed,0,1,1,930,1460.53,53.04,0
CLM100271,PID50271,63,F,TX,Retirement,36,5,2,0,0,Online,Retired,0,1,1,2753,1639.94,146.36,1
CLM100272,PID50272,23,M,CA,Disability,28,2,1,0,1,FieldOffice,Unemployed,0,1,1,838,1107.17,35.93,0
CLM100273,PID50273,54,M,CA,Retirement,22,1,1,0,0,Online,Employed,0,1,1,3609,1470.45,144.73,0
CLM100274,PID50274,41,F,WA,Disability,19,0,0,0,0,Online,Employed,0,1,0,43,1210.85,101.68,0
CLM100275,PID50275,63,F,WA,Disability,34,0,0,0,0,Online,Unemployed,0,1,0,3446,1717.76,80.5,0
CLM100276,PID50276,70,F,WA,Disability,8,2,0,0,1,FieldOffice,Employed,0,1,0,2002,1269.47,36.09,0
CLM100277,PID50277,77,M,PA,Retirement,39,1,0,0,1,Mail,Disabled,0,1,1,2975,1916.05,66.09,0
CLM100278,PID50278,80,F,OH,SSI,26,1,0,0,0,Online,Disabled,0,1,0,3488,1228.75,114.48,0
CLM100279,PID50279,49,M,NJ,Disability,19,2,0,0,0,Phone,Employed,0,1,1,862,1115.57,114.52,0
CLM100280,PID50280,50,M,MI,Retirement,18,2,0,0,1,FieldOffice,Disabled,0,1,1,418,708.75,28.22,0
CLM100281,PID50281,84,F,NY,Retirement,21,2,0,0,0,Online,Disabled,0,1,1,1199,1182.88,112.82,0
CLM100282,PID50282,35,F,CA,Disability,32,1,0,0,1,Online,Disabled,1,1,1,2477,1704.81,126.02,0
CLM100283,PID50283,42,M,IL,Survivors,28,1,0,0,0,Online,Retired,0,1,1,1048,1242.99,43.5,0
CLM100284,PID50284,71,F,MI,Disability,20,3,1,0,1,Online,Unemployed,0,1,1,97,1525.15,61.14,0
CLM100285,PID50285,75,M,WA,Disability,20,1,0,0,1,Online,Unemployed,0,1,0,864,921.52,72.33,0
CLM100286,PID50286,84,F,LA,Retirement,28,2,0,0,1,Online,Employed,0,1,1,1369,1045.04,73.02,0
CLM100287,PID50287,63,M,AZ,Retirement,45,0,0,0,0,Mail,Employed,0,1,1,3174,1855.86,110.58,0
CLM100288,PID50288,41,M,LA,Retirement,45,0,0,1,0,Mail,Retired,0,1,1,3125,1924.5,66.08,1
CLM100289,PID50289,49,M,FL,Disability,36,0,0,0,0,FieldOffice,Employed,0,1,0,2227,1285.91,70.61,1
CLM100290,PID50290,64,F,TX,Retirement,17,3,1,0,0,FieldOffice,Employed,0,1,1,3114,1151.96,42.6,0
CLM100291,PID50291,40,F,GA,Retirement,33,0,0,0,0,FieldOffice,Retired,0,1,1,1209,1427.94,50.9,0
CLM100292,PID50292,83,M,WA,Retirement,18,0,0,0,0,FieldOffice,Unemployed,0,1,1,1483,1177.33,50.38,0
CLM100293,PID50293,44,F,VA,Survivors,23,0,0,0,0,FieldOffice,Unemployed,0,1,1,99,1407.4,48.15,0
CLM100294,PID50294,19,F,GA,Disability,39,3,0,0,0,Online,Employed,0,1,1,15,2417.51,203.76,1
CLM100295,PID50295,34,M,NY,Retirement,23,3,0,0,1,FieldOffice,Retired,0,1,0,3120,1177.59,50.01,0
CLM100296,PID50296,50,F,OH,SSI,22,3,0,0,1,FieldOffice,Retired,0,0,0,1376,715.14,21.13,0
CLM100297,PID50297,26,F,VA,Retirement,20,1,0,0,0,Phone,Unemployed,0,1,1,171,756.48,44.13,0
CLM100298,PID50298,60,F,CA,Retirement,17,0,0,0,1,FieldOffice,Retired,0,1,0,240,772.78,69.1,0
CLM100299,PID50299,65,M,MI,Retirement,22,1,0,0,0,Online,Employed,0,1,0,2351,934.27,55.4,0
CLM100300,PID50300,56,M,MI,Retirement,32,1,0,0,0,Online,Employed,0,1,0,739,1739.38,101.53,0
CLM100301,PID50301,59,F,VA,Retirement,32,1,0,0,1,Phone,Employed,0,1,1,241,1144.22,34.27,0
CLM100302,PID50302,43,F,NY,Disability,28,1,0,0,0,Online,Retired,0,1,0,3065,1965.35,56.88,0
CLM100303,PID50303,67,F,WA,Disability,37,0,0,0,0,Online,Retired,0,1,0,1429,2449.29,94.46,0
CLM100304,PID50304,42,M,NJ,Disability,8,1,0,0,1,Mail,Unemployed,0,1,1,378,953.37,40.87,0
CLM100305,PID50305,41,F,IL,Disability,26,1,0,0,0,FieldOffice,Retired,0,1,0,1407,1109.24,61.82,0
CLM100306,PID50306,30,M,FL,Disability,18,3,1,0,1,Online,Employed,0,1,1,1757,1172.4,47.99,0
CLM100307,PID50307,77,F,OH,Retirement,45,2,0,0,0,Online,Unemployed,0,1,0,55,2554.51,229.09,0
CLM100308,PID50308,24,M,LA,Disability,22,2,0,0,0,Online,Employed,0,1,1,463,1031.59,32.87,0
CLM100309,PID50309,74,F,OH,Disability,32,1,0,0,0,Mail,Employed,0,1,0,1781,1846.64,224.03,1
CLM100310,PID50310,53,M,LA,SSI,35,1,0,0,0,Mail,Unemployed,0,1,0,1089,719.75,58.56,0
CLM100311,PID50311,62,F,MI,Retirement,21,2,1,0,0,Online,Employed,0,1,1,745,854.93,44.89,1
CLM100312,PID50312,37,F,IL,Retirement,34,1,0,0,0,Online,Employed,0,1,0,1037,1831.83,135.0,0
CLM100313,PID50313,82,M,VA,Disability,35,0,0,0,1,Phone,Unemployed,0,1,0,1733,2212.88,88.78,0
CLM100314,PID50314,25,M,LA,Disability,33,2,1,0,1,FieldOffice,Retired,0,1,0,591,2170.0,61.84,0
CLM100315,PID50315,33,F,IL,Retirement,20,0,0,0,0,Online,Retired,0,1,0,646,912.37,27.6,0
CLM100316,PID50316,31,M,MI,Disability,11,1,0,0,0,Online,Retired,0,1,0,159,1366.81,41.75,1
CLM100317,PID50317,32,M,IL,Retirement,45,1,0,0,0,FieldOffice,Unemployed,0,1,1,167,1870.8,166.56,0
CLM100318,PID50318,83,M,VA,SSI,22,1,0,0,0,Online,Unemployed,0,1,0,3420,1381.12,59.33,0
CLM100319,PID50319,49,F,AZ,Retirement,35,1,0,0,0,Online,Employed,0,0,0,1984,1906.51,53.91,0
CLM100320,PID50320,80,F,VA,Retirement,20,0,0,0,0,FieldOffice,Unemployed,0,1,1,3456,1420.52,63.56,0
CLM100321,PID50321,68,F,CA,Retirement,45,2,0,0,0,FieldOffice,Employed,0,0,1,363,2406.21,141.73,0
CLM100322,PID50322,42,F,LA,Retirement,20,1,0,1,0,FieldOffice,Unemployed,0,1,0,3041,1083.86,87.04,1
CLM100323,PID50323,75,M,NY,Retirement,26,0,0,0,1,FieldOffice,Employed,0,1,0,204,1245.28,48.31,0
CLM100324,PID50324,80,F,TX,Disability,45,0,0,1,0,Online,Unemployed,0,1,0,1292,1422.16,64.77,0
CLM100325,PID50325,79,F,WA,Survivors,9,3,0,0,1,FieldOffice,Retired,0,1,2,1841,517.79,47.17,0
CLM100326,PID50326,39,M,NC,Retirement,37,0,0,0,0,Online,Employed,0,1,0,1561,1108.33,58.53,0
CLM100327,PID50327,75,M,IL,Disability,25,3,0,0,0,Online,Retired,1,1,1,1410,1381.88,53.77,0
CLM100328,PID50328,75,F,VA,Retirement,32,1,0,0,0,Phone,Employed,1,1,2,2816,1253.72,61.09,0
CLM100329,PID50329,66,F,MI,Retirement,22,1,0,0,0,Online,Retired,0,1,0,2376,1671.15,58.16,0
CLM100330,PID50330,69,M,NJ,Retirement,41,1,0,0,1,Online,Retired,0,1,0,1207,1309.97,57.29,0
CLM100331,PID50331,59,F,GA,Retirement,17,0,0,0,0,Online,Unemployed,1,1,1,1799,1114.06,33.12,0
CLM100332,PID50332,87,M,GA,Disability,25,0,0,0,0,Online,Employed,1,1,1,2301,1138.55,105.62,0
CLM100333,PID50333,32,M,CA,Retirement,34,0,0,0,1,FieldOffice,Employed,1,1,0,3058,1811.37,146.52,0
CLM100334,PID50334,71,F,CA,Survivors,17,0,0,0,0,Online,Retired,0,1,0,222,800.26,68.01,0
CLM100335,PID50335,77,M,CA,Disability,26,0,0,0,0,Mail,Disabled,0,1,0,771,2239.43,102.41,0
CLM100336,PID50336,25,M,CA,Disability,15,0,0,0,0,FieldOffice,Unemployed,0,1,1,409,998.22,53.11,0
CLM100337,PID50337,70,F,GA,SSI,21,0,0,0,1,FieldOffice,Retired,0,1,1,400,1339.76,54.3,0
CLM100338,PID50338,77,M,CA,SSI,45,1,0,0,0,FieldOffice,Employed,1,1,0,3563,1273.25,48.17,0
CLM100339,PID50339,22,M,OH,Disability,38,2,0,0,1,Online,Retired,0,1,0,571,1944.68,165.76,0
CLM100340,PID50340,85,M,PA,Disability,32,1,0,0,0,FieldOffice,Employed,0,1,0,848,1976.11,87.98,0
CLM100341,PID50341,23,M,GA,Retirement,29,1,0,1,0,Online,Employed,0,1,0,702,1370.89,50.41,0
CLM100342,PID50342,64,F,LA,Disability,9,1,1,0,0,Phone,Unemployed,0,1,0,1202,966.59,40.76,0
CLM100343,PID50343,72,F,GA,Disability,23,4,0,0,0,Online,Unemployed,0,1,1,1638,2094.17,66.43,0
CLM100344,PID50344,57,F,FL,SSI,34,1,0,0,0,Online,Retired,0,1,0,973,1124.84,36.63,0
CLM100345,PID50345,69,F,GA,Retirement,21,1,0,0,0,Online,Unemployed,0,1,0,2843,1383.52,64.9,0
CLM100346,PID50346,33,F,AZ,Retirement,29,0,0,0,0,Mail,Unemployed,0,1,3,3274,1404.24,79.97,0
CLM100347,PID50347,30,M,NJ,Retirement,15,1,0,0,1,FieldOffice,Retired,0,1,1,3288,985.55,49.52,0
CLM100348,PID50348,47,M,VA,Survivors,14,1,0,0,0,Online,Retired,0,1,1,2022,961.51,27.58,0
CLM100349,PID50349,36,M,AZ,Retirement,45,2,1,0,1,Online,Unemployed,0,1,0,3214,1254.44,40.57,0
CLM100350,PID50350,34,M,PA,Disability,45,3,0,0,0,Online,Retired,0,1,0,2252,1186.64,39.0,0
CLM100351,PID50351,80,M,IL,Retirement,24,1,1,0,0,FieldOffice,Unemployed,0,1,0,100,1809.71,73.57,0
CLM100352,PID50352,36,F,GA,Retirement,17,1,0,0,0,Online,Retired,0,1,0,525,852.5,41.53,0
CLM100353,PID50353,75,M,NJ,Retirement,16,2,1,0,1,FieldOffice,Employed,0,1,0,578,1112.05,31.87,0
CLM100354,PID50354,72,F,OH,Disability,29,1,0,0,0,Online,Retired,0,1,0,942,1621.69,191.98,0
CLM100355,PID50355,79,M,GA,Retirement,44,3,2,0,0,Online,Disabled,0,1,1,736,1691.76,132.12,1
CLM100356,PID50356,40,M,IL,Disability,18,2,0,0,1,Online,Employed,0,1,0,1173,1626.93,63.67,1
CLM100357,PID50357,26,F,FL,SSI,27,0,0,1,0,Mail,Disabled,0,1,0,2069,813.69,63.66,0
CLM100358,PID50358,29,M,NC,SSI,26,0,0,0,0,FieldOffice,Retired,0,1,0,3495,669.56,82.95,0
CLM100359,PID50359,18,F,NY,Disability,42,1,1,0,1,Phone,Unemployed,0,1,2,2771,1127.64,75.27,0
CLM100360,PID50360,75,F,IL,Disability,28,2,0,0,0,Phone,Unemployed,0,1,2,3437,2247.36,177.46,0
CLM100361,PID50361,18,M,GA,Retirement,11,2,0,1,0,FieldOffice,Employed,0,1,0,1537,861.65,25.28,0
CLM100362,PID50362,51,F,NY,SSI,33,0,0,0,1,Mail,Unemployed,0,1,0,638,734.28,25.36,0
CLM100363,PID50363,65,F,CA,Retirement,27,1,0,0,0,Online,Disabled,0,1,0,601,1230.43,53.09,0
CLM100364,PID50364,18,M,TX,Disability,16,1,0,0,0,Online,Disabled,0,1,0,454,1115.45,56.99,1
CLM100365,PID50365,33,M,NC,Retirement,36,0,0,0,0,Online,Employed,0,1,0,622,1970.91,89.26,0
CLM100366,PID50366,78,M,IL,Retirement,22,3,0,0,0,Online,Employed,0,1,0,908,1272.7,51.97,0
CLM100367,PID50367,81,M,NY,Retirement,28,1,0,0,1,Online,Employed,0,1,0,722,1953.74,92.48,1
CLM100368,PID50368,80,F,PA,Disability,26,1,0,0,0,Online,Retired,0,1,0,3448,1888.77,135.49,0
CLM100369,PID50369,86,F,NJ,Disability,22,3,0,1,1,Phone,Disabled,0,0,1,2912,1754.16,125.9,1
CLM100370,PID50370,39,M,NJ,Disability,17,1,0,0,1,FieldOffice,Employed,0,1,2,2235,950.99,43.09,0
CLM100371,PID50371,84,M,LA,Retirement,31,3,1,0,1,Online,Employed,0,1,0,55,959.05,61.49,0
CLM100372,PID50372,43,F,MI,Survivors,13,2,0,0,0,Phone,Disabled,0,1,1,179,877.83,77.84,1
CLM100373,PID50373,33,M,PA,Retirement,34,3,1,0,0,Mail,Unemployed,0,1,0,3149,1301.9,138.31,0
CLM100374,PID50374,68,M,NC,Retirement,16,1,1,0,0,Online,Unemployed,0,1,1,101,1519.98,170.77,0
CLM100375,PID50375,74,M,GA,Disability,13,1,0,0,0,Online,Employed,1,1,0,2338,927.98,41.8,0
CLM100376,PID50376,46,M,NJ,SSI,39,2,1,0,1,Online,Unemployed,0,1,0,69,930.23,28.61,0
CLM100377,PID50377,86,F,PA,Retirement,26,0,0,0,0,Online,Unemployed,0,1,0,2016,954.94,67.42,0
CLM100378,PID50378,64,M,AZ,Disability,6,0,0,1,0,Phone,Unemployed,0,1,0,2462,635.89,51.55,0
CLM100379,PID50379,79,M,IL,Disability,25,0,0,0,1,FieldOffice,Retired,0,1,0,2928,1305.03,37.89,0
CLM100380,PID50380,86,F,FL,Survivors,31,1,1,0,0,Online,Disabled,0,1,0,2623,1512.66,149.66,0
CLM100381,PID50381,33,M,TX,Retirement,31,2,2,0,0,Online,Unemployed,0,1,0,350,1684.27,132.9,1
CLM100382,PID50382,65,F,PA,Retirement,17,0,0,0,1,Phone,Employed,0,0,2,2365,1290.41,83.22,0
CLM100383,PID50383,56,F,TX,Retirement,19,3,1,0,0,FieldOffice,Retired,0,1,0,2518,1270.16,58.46,0
CLM100384,PID50384,50,M,IL,Retirement,27,1,0,0,1,FieldOffice,Retired,0,1,1,494,901.99,94.09,0
CLM100385,PID50385,40,F,CA,Retirement,35,1,0,0,0,FieldOffice,Employed,0,1,0,1140,1338.01,47.83,0
CLM100386,PID50386,27,F,NY,SSI,12,2,0,0,1,FieldOffice,Retired,0,1,0,3315,415.67,13.37,0
CLM100387,PID50387,86,M,NC,Retirement,12,0,0,0,0,Online,Retired,1,1,0,721,1129.26,46.59,1
CLM100388,PID50388,51,F,IL,SSI,39,0,0,0,1,Online,Unemployed,0,1,0,2465,748.53,24.93,0
CLM100389,PID50389,69,F,VA,Retirement,37,0,0,0,0,Online,Employed,0,1,0,1476,1421.8,57.38,0
CLM100390,PID50390,27,F,VA,SSI,16,0,0,0,1,Online,Employed,1,1,0,1097,800.81,34.75,1
CLM100391,PID50391,36,F,OH,Disability,21,1,0,0,0,Online,Retired,0,1,0,2695,1559.3,54.5,0
CLM100392,PID50392,75,M,MI,Retirement,45,2,0,0,0,Online,Employed,0,1,0,2428,2535.67,76.72,0
CLM100393,PID50393,18,M,OH,Disability,34,0,0,0,0,Phone,Disabled,1,1,0,3570,1960.87,67.47,1
CLM100394,PID50394,86,M,OH,Retirement,25,2,1,0,0,Online,Employed,0,1,1,1664,1089.31,69.93,0
CLM100395,PID50395,21,M,LA,Retirement,36,1,0,0,0,Mail,Retired,0,1,0,253,1572.33,112.82,0
CLM100396,PID50396,33,F,NJ,Retirement,20,1,0,0,1,Phone,Retired,1,1,0,468,1213.04,75.3,0
CLM100397,PID50397,41,M,TX,Retirement,27,1,1,0,1,FieldOffice,Retired,0,1,0,590,1455.75,68.69,0
CLM100398,PID50398,19,M,PA,Disability,22,3,2,0,0,Online,Retired,0,1,1,54,842.58,41.01,0
CLM100399,PID50399,49,M,IL,Disability,32,1,0,0,0,Phone,Retired,0,1,1,3498,1914.71,108.83,0
CLM100400,PID50400,41,M,LA,Retirement,32,1,0,0,0,Online,Employed,0,1,0,3257,866.87,71.99,0
CLM100401,PID50401,29,M,NJ,SSI,27,0,0,0,0,Online,Employed,0,1,3,1474,1113.36,31.29,0
CLM100402,PID50402,67,M,GA,SSI,30,0,0,0,0,FieldOffice,Unemployed,0,0,0,503,1532.02,53.8,0
CLM100403,PID50403,52,F,WA,Retirement,36,1,0,0,0,FieldOffice,Retired,0,1,0,1490,1876.55,138.61,0
CLM100404,PID50404,50,M,NC,Retirement,30,1,0,1,1,Online,Retired,0,1,0,3226,733.46,33.64,0
CLM100405,PID50405,50,F,LA,Retirement,27,0,0,0,0,Online,Unemployed,0,1,0,687,1573.78,91.57,0
CLM100406,PID50406,78,F,FL,Disability,29,0,0,0,1,Online,Retired,0,1,0,1240,1648.56,50.37,1
CLM100407,PID50407,68,F,WA,Retirement,37,1,0,0,1,Phone,Retired,0,1,0,709,2115.38,72.36,0
CLM100408,PID50408,60,F,OH,Retirement,16,3,1,0,0,Online,Employed,0,1,0,3161,858.33,51.43,0
CLM100409,PID50409,29,F,LA,Disability,29,1,0,0,0,FieldOffice,Retired,0,1,0,2398,1100.63,34.75,0
CLM100410,PID50410,84,F,MI,Disability,6,1,0,0,0,Phone,Unemployed,0,1,0,1069,1075.03,103.25,0
CLM100411,PID50411,82,M,AZ,Retirement,22,1,0,0,0,FieldOffice,Employed,0,1,5,2884,1451.84,49.54,0
CLM100412,PID50412,50,M,PA,Survivors,44,1,0,0,0,Phone,Retired,0,1,0,3359,2209.07,142.36,0
CLM100413,PID50413,57,M,NY,Disability,17,1,0,0,0,Mail,Disabled,0,1,0,652,1243.35,84.73,0
CLM100414,PID50414,60,F,LA,Retirement,9,2,0,0,1,Online,Retired,0,1,0,3261,768.82,34.07,0
CLM100415,PID50415,61,M,IL,Disability,16,1,0,0,0,FieldOffice,Employed,0,1,1,575,887.26,62.61,0
CLM100416,PID50416,46,M,CA,Retirement,32,1,0,0,0,Online,Retired,0,1,2,2587,1598.56,179.18,0
CLM100417,PID50417,30,F,AZ,Disability,24,1,1,0,0,Online,Employed,0,1,0,3411,1036.86,74.61,0
CLM100418,PID50418,29,M,VA,Retirement,15,3,2,0,0,Online,Retired,0,1,0,592,892.35,83.71,0
CLM100419,PID50419,63,M,MI,Retirement,37,1,0,0,0,Online,Employed,1,1,0,3336,1046.47,56.48,0
CLM100420,PID50420,19,F,WA,Retirement,29,2,0,0,0,Phone,Retired,0,0,0,682,1248.15,44.9,0
CLM100421,PID50421,52,M,WA,Retirement,13,1,0,0,0,FieldOffice,Employed,0,1,1,2883,917.52,29.07,0
CLM100422,PID50422,25,M,WA,Disability,23,1,0,0,0,Online,Retired,0,1,0,1890,1666.87,73.36,1
CLM100423,PID50423,43,F,LA,Disability,45,0,0,0,0,Mail,Retired,0,1,1,251,2346.28,69.79,0
CLM100424,PID50424,51,F,TX,Retirement,22,1,0,1,0,Online,Unemployed,1,1,1,3049,1108.06,74.31,1
CLM100425,PID50425,24,F,VA,Retirement,8,4,0,0,0,Phone,Disabled,0,1,3,847,810.41,57.04,0
CLM100426,PID50426,85,F,NC,Disability,30,1,0,0,1,Online,Employed,0,1,0,1832,2339.15,69.18,0
CLM100427,PID50427,75,F,OH,Retirement,29,1,0,0,0,Mail,Retired,0,1,1,3204,1617.77,48.2,0
CLM100428,PID50428,46,F,GA,Retirement,38,1,0,0,1,Online,Employed,0,1,0,1251,1190.2,83.44,0
CLM100429,PID50429,53,F,CA,Disability,21,0,0,0,0,Online,Retired,0,1,2,3608,1707.44,66.75,1
CLM100430,PID50430,38,M,VA,Survivors,29,1,1,0,0,Phone,Employed,0,1,1,738,1338.1,45.7,0
CLM100431,PID50431,53,F,FL,Survivors,27,3,0,0,0,Phone,Employed,0,1,1,410,690.69,62.18,0
CLM100432,PID50432,27,F,OH,Disability,25,0,0,0,0,Online,Retired,0,1,0,2621,1976.26,103.97,1
CLM100433,PID50433,41,F,AZ,Retirement,28,1,0,0,1,FieldOffice,Unemployed,0,1,0,3197,879.08,81.5,0
CLM100434,PID50434,81,F,GA,Disability,31,1,0,0,0,Online,Employed,0,1,0,734,1338.3,75.59,0
CLM100435,PID50435,66,F,TX,Retirement,31,1,0,0,0,Online,Retired,0,1,0,3144,1825.05,138.56,0
CLM100436,PID50436,53,F,TX,Retirement,34,1,0,1,0,Online,Retired,0,1,0,1207,1622.42,82.74,0
CLM100437,PID50437,41,F,PA,Disability,2,0,0,0,0,Online,Unemployed,0,1,0,1658,727.68,29.05,0
CLM100438,PID50438,40,M,NY,Disability,10,3,0,1,0,Mail,Employed,0,1,0,2929,1183.48,50.15,0
CLM100439,PID50439,79,M,FL,Retirement,27,1,0,0,1,Online,Employed,0,1,1,3250,1608.94,47.63,0
CLM100440,PID50440,54,F,NY,Retirement,26,0,0,0,1,FieldOffice,Retired,0,1,0,202,1541.59,70.4,0
CLM100441,PID50441,29,F,VA,Disability,15,0,0,0,0,Mail,Retired,0,1,0,254,1591.47,73.25,0
CLM100442,PID50442,72,M,CA,Survivors,22,2,1,0,1,FieldOffice,Disabled,0,1,0,265,821.0,59.82,0
CLM100443,PID50443,30,M,AZ,Disability,17,2,0,0,1,Phone,Employed,0,1,0,3479,911.94,58.21,0
CLM100444,PID50444,40,F,AZ,Retirement,31,0,0,0,0,Online,Employed,0,1,0,2351,967.87,114.54,0
CLM100445,PID50445,47,M,PA,Survivors,16,0,0,0,0,FieldOffice,Retired,0,1,0,1774,1151.17,33.95,0
CLM100446,PID50446,34,M,LA,Disability,27,2,0,0,1,Online,Employed,0,1,0,3015,1709.95,47.84,0
CLM100447,PID50447,79,F,LA,Disability,35,1,0,1,0,Online,Unemployed,0,1,2,281,1217.77,110.13,1
CLM100448,PID50448,30,M,VA,Retirement,16,0,0,0,0,FieldOffice,Disabled,0,1,1,1245,688.03,33.77,0
CLM100449,PID50449,76,M,TX,Retirement,12,2,1,0,0,FieldOffice,Employed,0,1,0,1552,1012.75,119.64,0
CLM100450,PID50450,36,M,TX,Retirement,17,0,0,1,1,Mail,Retired,0,1,0,2496,914.85,26.96,0
CLM100451,PID50451,66,F,OH,Retirement,16,1,0,0,0,Mail,Retired,0,1,0,2095,1563.97,138.07,1
CLM100452,PID50452,29,F,IL,Retirement,25,2,0,0,0,Online,Employed,0,1,0,3421,1254.91,60.83,1
